@relation bookauthor

@attribute trees real
@attribute joined real
@attribute considerable real
@attribute dreadful real
@attribute twice real
@attribute merely real
@attribute attachment real
@attribute roads real
@attribute hundred real
@attribute impossible real
@attribute drawn real
@attribute highly real
@attribute spirit real
@attribute sight real
@attribute instant real
@attribute hearing real
@attribute conversation real
@attribute drove real
@attribute walking real
@attribute themselves real
@attribute ought real
@attribute opinion real
@attribute light real
@attribute spite real
@attribute appeared real
@attribute thick real
@attribute death real
@attribute nephew real
@attribute fortune real
@attribute neither real
@attribute journey real
@attribute candle real
@attribute asleep real
@attribute third real
@attribute except real
@attribute nearly real
@attribute continued real
@attribute beyond real
@attribute court real
@attribute begun real
@attribute power real
@attribute shore real
@attribute besides real
@attribute character real
@attribute letter real
@attribute former real
@attribute purpose real
@attribute weather real
@attribute afternoon real
@attribute beside real
@attribute written real
@attribute single real
@attribute kindness real
@attribute convinced real
@attribute streets real
@attribute knees real
@attribute yards real
@attribute master real
@attribute married real
@attribute walked real
@attribute meaning real
@attribute mighty real
@attribute mother real
@attribute clock real
@attribute meeting real
@attribute sweet real
@attribute remember real
@attribute pleasant real
@attribute creature real
@attribute farther real
@attribute shadow real
@attribute island real
@attribute touched real
@attribute beauty real
@attribute stone real
@attribute yourself real
@attribute perfect real
@attribute difference real
@attribute called real
@attribute falling real
@attribute acquaintance real
@attribute ready real
@attribute lying real
@attribute affection real
@attribute judge real
@attribute curiosity real
@attribute break real
@attribute particular real
@attribute pause real
@attribute looked real
@attribute talking real
@attribute moving real
@attribute lines real
@attribute speaking real
@attribute noticed real
@attribute doubt real
@attribute follow real
@attribute knife real
@attribute change real
@attribute listened real
@attribute heart real
@attribute window real
@attribute ceased real
@attribute steps real
@attribute comfortable real
@attribute particularly real
@attribute liked real
@attribute catch real
@attribute whatever real
@attribute appear real
@attribute surprise real
@attribute business real
@attribute shook real
@attribute supper real
@attribute nature real
@attribute women real
@attribute drink real
@attribute reckoned real
@attribute table real
@attribute machine real
@attribute school real
@attribute doing real
@attribute widow real
@attribute piece real
@attribute assure real
@attribute expression real
@attribute running real
@attribute engaged real
@attribute moved real
@attribute shadows real
@attribute reason real
@attribute forth real
@attribute sensible real
@attribute eight real
@attribute allow real
@attribute spread real
@attribute expect real
@attribute house real
@attribute marry real
@attribute carried real
@attribute friends real
@attribute subject real
@attribute pleasure real
@attribute absolutely real
@attribute worth real
@attribute middle real
@attribute resolved real
@attribute daughter real
@attribute space real
@attribute voice real
@attribute temper real
@attribute believe real
@attribute nearer real
@attribute quick real
@attribute night real
@attribute sister real
@attribute strange real
@attribute river real
@attribute dress real
@attribute standing real
@attribute rising real
@attribute write real
@attribute cylinder real
@attribute leaving real
@attribute matter real
@attribute story real
@attribute glass real
@attribute prisoner real
@attribute doctor real
@attribute lightning real
@attribute brought real
@attribute twenty real
@attribute proper real
@attribute probably real
@attribute leave real
@attribute fellow real
@attribute settled real
@attribute speech real
@attribute common real
@attribute gratitude real
@attribute horses real
@attribute caught real
@attribute tried real
@attribute canoe real
@attribute grass real
@attribute extremely real
@attribute black real
@attribute happiness real
@attribute trying real
@attribute white real
@attribute tears real
@attribute silent real
@attribute maybe real
@attribute satisfied real
@attribute match real
@attribute lived real
@attribute dozen real
@attribute gentlemen real
@attribute perfectly real
@attribute wonderful real
@attribute passed real
@attribute houses real
@attribute prison real
@attribute wrote real
@attribute fixed real
@attribute getting real
@attribute towards real
@attribute drawing real
@attribute pretty real
@attribute comfort real
@attribute determined real
@attribute degree real
@attribute pocket real
@attribute cried real
@attribute wished real
@attribute waited real
@attribute faint real
@attribute received real
@attribute honour real
@attribute judged real
@attribute hours real
@attribute speak real
@attribute laugh real
@attribute cause real
@attribute putting real
@attribute struck real
@attribute suddenly real
@attribute escape real
@attribute happened real
@attribute saying real
@attribute danger real
@attribute front real
@attribute understand real
@attribute instead real
@attribute creatures real
@attribute waiting real
@attribute daylight real
@attribute below real
@attribute otherwise real
@attribute equal real
@attribute wonder real
@attribute changed real
@attribute public real
@attribute quarter real
@attribute fifty real
@attribute please real
@attribute darkness real
@attribute tired real
@attribute loose real
@attribute broke real
@attribute quiet real
@attribute country real
@attribute watched real
@attribute passing real
@attribute chair real
@attribute blood real
@attribute hoped real
@attribute dance real
@attribute suppose real
@attribute village real
@attribute father real
@attribute added real
@attribute pride real
@attribute yesterday real
@attribute round real
@attribute floor real
@attribute watch real
@attribute natural real
@attribute promise real
@attribute society real
@attribute laughed real
@attribute straight real
@attribute stood real
@attribute sitting real
@attribute breakfast real
@attribute comes real
@attribute stared real
@attribute killed real
@attribute feeling real
@attribute sense real
@attribute brother real
@attribute woman real
@attribute manner real
@attribute human real
@attribute bring real
@attribute exactly real
@attribute respect real
@attribute ground real
@attribute smoke real
@attribute says: real
@attribute answered real
@attribute obliged real
@attribute summer real
@attribute dropped real
@attribute burst real
@attribute money real
@attribute superior real
@attribute direction real
@attribute short real
@attribute sometimes real
@attribute answer real
@attribute horse real
@attribute windows real
@attribute followed real
@attribute steady real
@attribute noise real
@attribute observed real
@attribute fancy real
@attribute question real
@attribute children real
@attribute crowd real
@attribute dollars real
@attribute feelings real
@attribute taking real
@attribute spoken real
@attribute uncle real
@attribute favour real
@attribute giving real
@attribute growing real
@attribute allowed real
@attribute truth real
@attribute close real
@attribute believed real
@attribute carriage real
@attribute friend real
@attribute imagine real
@attribute fresh real
@attribute morning real
@attribute regard real
@attribute strength real
@attribute spirits real
@attribute dinner real
@attribute talked real
@attribute supposed real
@attribute fingers real
@attribute stand real
@attribute secret real
@attribute books real
@attribute afraid real
@attribute object real
@attribute opportunity real
@attribute minutes real
@attribute mouth real
@attribute knowed real
@attribute street real
@attribute seven real
@attribute dream real
@attribute length real
@attribute coming real
@attribute service real
@attribute reckon real
@attribute party real
@attribute following real
@attribute scarcely real
@attribute returned real
@attribute heads real
@attribute paper real
@attribute child real
@attribute attention real
@attribute future real
@attribute presently real
@attribute influence real
@attribute sisters real
@attribute worse real
@attribute heavy real
@attribute dressed real
@attribute slight real
@attribute watching real
@attribute wrong real
@attribute awful real
@attribute wouldn real
@attribute stairs real
@attribute indeed real
@attribute heard real
@attribute entirely real
@attribute meant real
@attribute garden real
@attribute fallen real
@attribute immediately real
@attribute consider real
@attribute telling real
@attribute sorry real
@attribute hurry real
@attribute manners real
@attribute said: real
@attribute company real
@attribute evening real
@attribute looking real
@attribute occasion real
@attribute people real
@attribute pleased real
@attribute questions real
@attribute couple real
@attribute seeing real
@attribute thinking real
@attribute bread real
@attribute hurried real
@attribute little real
@attribute replied real
@attribute sound real
@attribute anxious real
@attribute closed real
@attribute makes real
@attribute sleep real
@attribute found real
@attribute coach real
@attribute trouble real
@attribute beautiful real
@attribute knowledge real
@attribute gentleman real
@attribute means real
@attribute notice real
@attribute times real
@attribute chance real
@attribute reached real
@attribute husband real
@attribute strong real
@attribute course real
@attribute expected real
@attribute laying real
@attribute bright real
@attribute spoke real
@attribute water real
@attribute blame real
@attribute difficulty real
@attribute picture real
@attribute account real
@attribute sudden real
@attribute morrow real
@attribute letters real
@attribute effect real
@attribute plain real
@attribute miles real
@attribute marriage real
@attribute corner real
@attribute earth real
@attribute moment real
@attribute green real
@attribute girls real
@attribute stopped real
@attribute breath real
@attribute handsome real
@attribute usual real
@attribute touch real
@attribute world real
@attribute happy real
@attribute guard real
@attribute knowing real
@attribute fetch real
@attribute thousand real
@attribute ladies real
@attribute shoulder real
@attribute words real
@attribute raised real
@attribute advantage real
@attribute appearance real
@attribute outside real
@attribute staring real
@attribute directly real
@attribute offer real
@attribute woods real
@attribute visit real
@attribute family real
@attribute nigger real
@attribute figure real
@attribute person real
@attribute clothes real
@attribute church real
@attribute repeated real
@attribute agreeable real
@attribute start real
@attribute situation real
@attribute return real
@attribute anyway real
@attribute entered real
@attribute health real
@attribute begin real
@attribute forget real
@attribute confidence real
@attribute afterwards real
@attribute hands real
@attribute minute real
@attribute silence real
@attribute looks real
@attribute couldn real
@attribute slowly real
@attribute forward real
@attribute living real
@attribute hardly real
@attribute started real
@attribute broken real
@attribute distance real
@attribute beginning real
@attribute remained real
@attribute smile real
@attribute altogether real
@attribute doors real
@attribute breast real
@attribute circumstances real
@attribute grave real
@attribute bookauthor {austen,dickens,twain,wells}

@data
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,austen
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,austen
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,austen
0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,austen
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,austen
0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,austen
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,austen
0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,austen
0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,austen
